scene,interval,last_input_frame,target_frame,iou,baseline_iou
19,5,36,41,0.878074,0.817870
19,6,36,42,0.862646,0.815720
19,7,36,43,0.867207,0.820452
19,8,36,44,0.870600,0.819963
19,9,36,45,0.867089,0.818182
19,1,37,38,0.868087,0.823779
19,2,37,39,0.873543,0.824292
19,3,37,40,0.870788,0.822828
19,4,37,41,0.877629,0.823266
19,5,37,42,0.863118,0.815364
19,6,37,43,0.866228,0.823467
19,7,37,44,0.871295,0.822005
19,8,37,45,0.866616,0.819746
19,9,37,46,0.859778,0.817700
19,1,38,39,0.873794,0.820975
19,2,38,40,0.870215,0.814697
19,3,38,41,0.877882,0.817559
19,4,38,42,0.862209,0.814923
19,5,38,43,0.866734,0.819655
19,6,38,44,0.871295,0.823998
19,7,38,45,0.867968,0.819315
19,8,38,46,0.860212,0.807184
19,9,38,47,0.862191,0.813855
19,1,39,40,0.870624,0.819551
19,2,39,41,0.877375,0.825284
19,3,39,42,0.863187,0.815943
19,4,39,43,0.866734,0.813935
19,5,39,44,0.871327,0.819214
19,6,39,45,0.868254,0.821287
19,7,39,46,0.861153,0.817315
19,8,39,47,0.862408,0.822564
19,9,39,48,0.863877,0.817607
19,1,40,41,0.877122,0.820939
19,2,40,42,0.863406,0.822684
19,3,40,43,0.866295,0.815824
19,4,40,44,0.871107,0.814873
19,5,40,45,0.868034,0.821268
19,6,40,46,0.860718,0.814883
19,7,40,47,0.862443,0.819169
19,8,40,48,0.864347,0.820465
19,9,40,49,0.855273,0.810290
19,1,41,42,0.862795,0.809687
19,2,41,43,0.865789,0.820608
19,3,41,44,0.871360,0.823002
19,4,41,45,0.868288,0.818829
19,5,41,46,0.861188,0.818230
19,6,41,47,0.862443,0.825880
19,7,41,48,0.864565,0.822832
19,8,41,49,0.856208,0.810300
19,9,41,50,0.856927,0.812976
19,1,42,43,0.866464,0.816538
19,2,42,44,0.871515,0.810304
19,3,42,45,0.868001,0.817650
19,4,42,46,0.860430,0.811737
19,5,42,47,0.862408,0.815552
19,6,42,48,0.864061,0.811096
19,7,42,49,0.856855,0.809536
19,8,42,50,0.857107,0.813676
19,9,42,51,0.856209,0.805065
19,1,43,44,0.870469,0.819338
19,2,43,45,0.867561,0.821419
19,3,43,46,0.860718,0.815985
19,4,43,47,0.862191,0.813541
19,5,43,48,0.863843,0.814844
19,6,43,49,0.856603,0.809939
19,7,43,50,0.856819,0.815511
19,8,43,51,0.855922,0.809285
19,9,43,52,0.861922,0.812912
19,1,44,45,0.867174,0.819963
19,2,44,46,0.860900,0.809763
19,3,44,47,0.861686,0.812599
19,4,44,48,0.863338,0.812944
19,5,44,49,0.857323,0.804731
19,6,44,50,0.857323,0.818398
19,7,44,51,0.856173,0.805986
19,8,44,52,0.862859,0.809599
19,9,44,53,0.855069,0.806173
19,1,45,46,0.860689,0.812765
19,2,45,47,0.861111,0.820424
19,3,45,48,0.865152,0.817389
19,4,45,49,0.857648,0.815845
19,5,45,50,0.858331,0.813259
19,6,45,51,0.857611,0.804679
19,7,45,52,0.863373,0.816887
19,8,45,53,0.857394,0.820127
19,9,45,54,0.864275,0.809935
19,1,46,47,0.864016,0.810682
19,2,46,48,0.863705,0.818712
19,3,46,49,0.858514,0.812831
19,4,46,50,0.858981,0.811211
19,5,46,51,0.857611,0.808342
19,6,46,52,0.864313,0.811973
19,7,46,53,0.856426,0.811858
19,8,46,54,0.863990,0.814076
19,9,46,55,0.862233,0.809336
19,1,47,48,0.867360,0.823966
19,2,47,49,0.860365,0.813757
19,3,47,50,0.862427,0.821751
19,4,47,51,0.861702,0.814052
19,5,47,52,0.867748,0.819599
19,6,47,53,0.860061,0.811827
19,7,47,54,0.867003,0.820237
19,8,47,55,0.865961,0.816916
19,9,47,56,0.854774,0.812895
19,1,48,49,0.863683,0.824217
19,2,48,50,0.863590,0.818710
19,3,48,51,0.862174,0.816310
19,4,48,52,0.868221,0.816101
19,5,48,53,0.860530,0.813599
19,6,48,54,0.867910,0.816754
19,7,48,55,0.866146,0.819638
19,8,48,56,0.856064,0.809436
19,9,48,57,0.858296,0.819261
19,1,49,50,0.863602,0.821998
19,2,49,51,0.863775,0.809499
19,3,49,52,0.869543,0.813604
19,4,49,53,0.861869,0.814922
19,5,49,54,0.868786,0.809050
19,6,49,55,0.867929,0.806696
19,7,49,56,0.856675,0.803145
19,8,49,57,0.858693,0.804833
19,9,49,58,0.850416,0.800263
19,1,50,51,0.861343,0.812187
19,2,50,52,0.870714,0.808187
19,3,50,53,0.862304,0.816171
19,4,50,54,0.869444,0.815990
19,5,50,55,0.868840,0.814106
19,6,50,56,0.857755,0.808187
19,7,50,57,0.859091,0.806088
19,8,50,58,0.851236,0.811032
19,9,50,59,0.856999,0.811038
19,1,51,52,0.869190,0.815810
19,2,51,53,0.861364,0.805236
19,3,51,54,0.870455,0.816942
19,4,51,55,0.868182,0.806527
19,5,51,56,0.857359,0.805345
19,6,51,57,0.858152,0.802776
19,7,51,58,0.851702,0.806740
19,8,51,59,0.857215,0.805818
19,9,51,60,0.844002,0.796267
19,1,52,53,0.861048,0.817394
19,2,52,54,0.869378,0.819110
19,3,52,55,0.868993,0.814854
19,4,52,56,0.857755,0.807531
19,5,52,57,0.858731,0.805912
19,6,52,58,0.851843,0.799007
19,7,52,59,0.857575,0.812271
19,8,52,60,0.844388,0.799895
19,9,52,61,0.859126,0.812237
19,1,53,54,0.870919,0.826155
19,2,53,55,0.868707,0.816636
19,3,53,56,0.859020,0.810733
19,4,53,57,0.860106,0.806747
19,5,53,58,0.852956,0.800784
19,6,53,59,0.857755,0.806005
19,7,53,60,0.845668,0.800262
19,8,53,61,0.859924,0.804075
19,9,53,62,0.856387,0.804541
19,1,54,55,0.869180,0.823576
19,2,54,56,0.858583,0.806343
19,3,54,57,0.857972,0.808965
19,4,54,58,0.853320,0.803962
19,5,54,59,0.857863,0.802127
19,6,54,60,0.844641,0.800627
19,7,54,61,0.861006,0.813856
19,8,54,62,0.855813,0.804884
19,9,54,63,0.864633,0.813851
19,1,55,56,0.858009,0.808233
19,2,55,57,0.857323,0.798184
19,3,55,58,0.853461,0.801147
19,4,55,59,0.859198,0.805411
19,5,55,60,0.844058,0.800157
19,6,55,61,0.861371,0.807722
19,7,55,62,0.854985,0.804891
19,8,55,63,0.865220,0.805397
19,9,55,64,0.863007,0.809252
19,1,56,57,0.854435,0.803553
19,2,56,58,0.852413,0.797128
19,3,56,59,0.859560,0.797192
19,4,56,60,0.843261,0.790491
19,5,56,61,0.861554,0.797604
19,6,56,62,0.855164,0.799479
19,7,56,63,0.865370,0.809399
19,8,56,64,0.864279,0.805259
19,9,56,65,0.852010,0.799531
19,1,57,58,0.852525,0.800209
19,2,57,59,0.857827,0.803082
19,3,57,60,0.843923,0.794495
19,4,57,61,0.861441,0.804450
19,5,57,62,0.855488,0.795525
19,6,57,63,0.865254,0.814893
19,7,57,64,0.863442,0.803646
19,8,57,65,0.853015,0.795579
19,9,57,66,0.848500,0.804525
19,1,58,59,0.857973,0.799477
19,2,58,60,0.844349,0.787585
19,3,58,61,0.860683,0.803201
19,4,58,62,0.856387,0.801781
19,5,58,63,0.865001,0.806545
19,6,58,64,0.864347,0.798645
19,7,58,65,0.852513,0.793382
19,8,58,66,0.849104,0.799947
19,9,58,67,0.846908,0.794295
19,1,59,60,0.844090,0.801788
19,2,59,61,0.861484,0.802298
19,3,59,62,0.855631,0.798542
19,4,59,63,0.863958,0.802810
19,5,59,64,0.863591,0.806670
19,6,59,65,0.853119,0.793927
19,7,59,66,0.848347,0.794825
19,8,59,67,0.846831,0.809937
19,9,59,68,0.852764,0.790987
19,1,60,61,0.861675,0.801263
19,2,60,62,0.857323,0.799842
19,3,60,63,0.865487,0.798482
19,4,60,64,0.863705,0.798587
19,5,60,65,0.853978,0.800368
19,6,60,66,0.847804,0.789958
19,7,60,67,0.846579,0.794218
19,8,60,68,0.852587,0.788005
19,9,60,69,0.853806,0.795758
19,1,61,62,0.860830,0.810761
19,2,61,63,0.865959,0.810783
19,3,61,64,0.864394,0.812778
19,4,61,65,0.855379,0.809861
19,5,61,66,0.849028,0.808494
19,6,61,67,0.846405,0.807520
19,7,61,68,0.852122,0.804024
19,8,61,69,0.854701,0.805229
19,9,61,70,0.852278,0.805273
19,1,62,63,0.866313,0.812664
19,2,62,64,0.865186,0.818468
19,3,62,65,0.854770,0.809848
19,4,62,66,0.849280,0.807530
19,5,62,67,0.847082,0.797597
19,6,62,68,0.854161,0.800260
19,7,62,69,0.854952,0.797712
19,8,62,70,0.853347,0.809984
19,9,62,71,0.837209,0.793373
19,1,63,64,0.867762,0.814670
19,2,63,65,0.856171,0.808455
19,3,63,66,0.850644,0.809937
19,4,63,67,0.848149,0.800939
19,5,63,68,0.855273,0.811602
19,6,63,69,0.856244,0.801507
19,7,63,70,0.853487,0.801089
19,8,63,71,0.837547,0.799061
19,9,63,72,0.848038,0.808965
19,1,64,65,0.858948,0.809971
19,2,64,66,0.851468,0.813372
19,3,64,67,0.848401,0.809062
19,4,64,68,0.854555,0.806981
19,5,64,69,0.854770,0.812435
19,6,64,70,0.853340,0.809635
19,7,64,71,0.838847,0.802927
19,8,64,72,0.848636,0.804834
19,9,64,73,0.839840,0.795165
19,1,65,66,0.851824,0.810440
19,2,65,67,0.850543,0.805191
19,3,65,68,0.857864,0.801720
19,4,65,69,0.858731,0.809524
19,5,65,70,0.855883,0.802967
19,6,65,71,0.842609,0.793427
19,7,65,72,0.851508,0.795850
19,8,65,73,0.843137,0.793643
19,9,65,74,0.847914,0.799426
19,1,66,67,0.853239,0.809524
19,2,66,68,0.858152,0.803623
19,3,66,69,0.859778,0.806257
19,4,66,70,0.856819,0.805352
19,5,66,71,0.843632,0.793384
19,6,66,72,0.854802,0.802411
19,7,66,73,0.845940,0.792191
19,8,66,74,0.851096,0.809876
19,9,66,75,0.852065,0.795886
19,1,67,68,0.856384,0.805031
19,2,67,69,0.860647,0.798695
19,3,67,70,0.858910,0.799218
19,4,67,71,0.843671,0.787784
19,5,67,72,0.854335,0.801934
19,6,67,73,0.846115,0.794556
19,7,67,74,0.850227,0.804148
19,8,67,75,0.854810,0.804331
19,9,67,76,0.847657,0.802037
19,1,68,69,0.861048,0.807944
19,2,68,70,0.859884,0.799065
19,3,68,71,0.843671,0.790940
19,4,68,72,0.854550,0.791979
19,5,68,73,0.845863,0.790226
19,6,68,74,0.852020,0.801618
19,7,68,75,0.854952,0.802283
19,8,68,76,0.847930,0.799533
19,9,68,77,0.838758,0.790101
19,1,69,70,0.859995,0.809661
19,2,69,71,0.843695,0.796345
19,3,69,72,0.856532,0.812402
19,4,69,73,0.847821,0.795152
19,5,69,74,0.851600,0.803292
19,6,69,75,0.857789,0.801608
19,7,69,76,0.849411,0.800727
19,8,69,77,0.840920,0.796412
19,9,69,78,0.835162,0.790306
19,1,70,71,0.845766,0.795466
19,2,70,72,0.856639,0.803015
19,3,70,73,0.847996,0.793345
19,4,70,74,0.852207,0.801459
19,5,70,75,0.857933,0.794224
19,6,70,76,0.848158,0.791946
19,7,70,77,0.841973,0.794606
19,8,70,78,0.835039,0.782071
19,9,70,79,0.826510,0.775484
19,1,71,72,0.856963,0.805716
19,2,71,73,0.848034,0.793609
19,3,71,74,0.852170,0.786774
19,4,71,75,0.856424,0.786139
19,5,71,76,0.848470,0.786622
19,6,71,77,0.842528,0.783693
19,7,71,78,0.836959,0.776714
19,8,71,79,0.827293,0.775611
19,9,71,80,0.828928,0.770882
19,1,72,73,0.849433,0.801202
19,2,72,74,0.854981,0.807481
19,3,72,75,0.857609,0.804359
19,4,72,76,0.850338,0.802078
19,5,72,77,0.842553,0.788929
19,6,72,78,0.836286,0.784258
19,7,72,79,0.827259,0.788296
19,8,72,80,0.828394,0.776604
19,9,72,81,0.827096,0.775769
19,1,73,74,0.855735,0.795870
19,2,73,75,0.857251,0.797972
19,3,73,76,0.851294,0.786843
19,4,73,77,0.842026,0.783917
19,5,73,78,0.834833,0.767807
19,6,73,79,0.826913,0.775844
19,7,73,80,0.825274,0.772951
19,8,73,81,0.826380,0.768892
19,9,73,82,0.833791,0.775136
19,1,74,75,0.859950,0.804688
19,2,74,76,0.852484,0.802398
19,3,74,77,0.842092,0.785030
19,4,74,78,0.835869,0.787289
19,5,74,79,0.827801,0.782055
19,6,74,80,0.826455,0.776830
19,7,74,81,0.826022,0.776452
19,8,74,82,0.832504,0.780854
19,9,74,83,0.826683,0.779917
19,1,75,76,0.854125,0.802124
19,2,75,77,0.846713,0.803901
19,3,75,78,0.837662,0.791268
19,4,75,79,0.827216,0.783756
19,5,75,80,0.828472,0.776721
19,6,75,81,0.827130,0.766786
19,7,75,82,0.832461,0.788998
19,8,75,83,0.827750,0.777491
19,9,75,84,0.832002,0.779809
19,1,76,77,0.849118,0.802083
19,2,76,78,0.838879,0.788984
19,3,76,79,0.829580,0.783307
19,4,76,80,0.827930,0.771700
19,5,76,81,0.827707,0.775884
19,6,76,82,0.834166,0.779809
19,7,76,83,0.828993,0.770162
19,8,76,84,0.833208,0.776146
19,9,76,85,0.834041,0.778036
19,1,77,78,0.839590,0.794431
19,2,77,79,0.829543,0.792473
19,3,77,80,0.830217,0.785306
19,4,77,81,0.827466,0.782168
19,5,77,82,0.834872,0.776889
19,6,77,83,0.828336,0.768595
19,7,77,84,0.831007,0.771848
19,8,77,85,0.832793,0.781088
19,9,77,86,0.831715,0.784324
19,1,78,79,0.837947,0.795234
19,2,78,80,0.833458,0.781088
19,3,78,81,0.824203,0.775648
19,4,78,82,0.829475,0.769982
19,5,78,83,0.823148,0.757638
19,6,78,84,0.827397,0.758188
19,7,78,85,0.828024,0.769112
19,8,78,86,0.828771,0.770479
19,9,78,87,0.818857,0.770817
19,1,79,80,0.843236,0.794488
19,2,79,81,0.827336,0.775462
19,3,79,82,0.830968,0.776193
19,4,79,83,0.823573,0.767394
19,5,79,84,0.826660,0.762445
19,6,79,85,0.828856,0.768892
19,7,79,86,0.829687,0.768892
19,8,79,87,0.819891,0.764660
19,9,79,88,0.812778,0.760392
19,1,80,81,0.839331,0.798684
19,2,80,82,0.833625,0.789474
19,3,80,83,0.826663,0.776015
19,4,80,84,0.829134,0.765070
19,5,80,85,0.831003,0.763767
19,6,80,86,0.831337,0.763767
19,7,80,87,0.820437,0.766374
19,8,80,88,0.813413,0.766210
19,9,80,89,0.818429,0.771156
19,1,81,82,0.849544,0.798057
19,2,81,83,0.827482,0.788229
19,3,81,84,0.830085,0.770607
19,4,81,85,0.831794,0.761082
19,5,81,86,0.832543,0.761536
19,6,81,87,0.820119,0.749232
19,7,81,88,0.812099,0.745902
19,8,81,89,0.815673,0.763463
19,9,81,90,0.812346,0.767304
19,1,82,83,0.838636,0.803534
19,2,82,84,0.829378,0.785176
19,3,82,85,0.829262,0.781064
19,4,82,86,0.831091,0.767310
19,5,82,87,0.819802,0.751851
19,6,82,88,0.811097,0.745858
19,7,82,89,0.814469,0.755680
19,8,82,90,0.811349,0.757669
19,9,82,91,0.815751,0.772038
19,1,83,84,0.840795,0.791754
19,2,83,85,0.830765,0.783381
19,3,83,86,0.829232,0.772727
19,4,83,87,0.818586,0.753020
19,5,83,88,0.810791,0.744299
19,6,83,89,0.815699,0.744323
19,7,83,90,0.811978,0.748082
19,8,83,91,0.816041,0.753838
19,9,83,92,0.810565,0.765544
19,1,84,85,0.841801,0.790850
19,2,84,86,0.833084,0.786180
19,3,84,87,0.820659,0.767166
19,4,84,88,0.814806,0.755202
19,5,84,89,0.816588,0.750255
19,6,84,90,0.813254,0.751340
19,7,84,91,0.815052,0.752165
19,8,84,92,0.811051,0.747126
19,9,84,93,0.817396,0.761317
19,1,85,86,0.838832,0.797010
19,2,85,87,0.824173,0.776855
19,3,85,88,0.815724,0.765694
19,4,85,89,0.817845,0.762455
19,5,85,90,0.814258,0.751404
19,6,85,91,0.814961,0.757150
19,7,85,92,0.810757,0.753460
19,8,85,93,0.817260,0.761378
19,9,85,94,0.820748,0.769429
19,1,86,87,0.830615,0.786124
19,2,86,88,0.817052,0.778558
19,3,86,89,0.817462,0.769270
19,4,86,90,0.814906,0.759036
19,5,86,91,0.814915,0.755357
19,6,86,92,0.809864,0.753460
19,7,86,93,0.816362,0.751022
19,8,86,94,0.818991,0.757179
19,9,86,95,0.816835,0.764025
19,1,87,88,0.828105,0.784017
19,2,87,89,0.823676,0.784339
19,3,87,90,0.814833,0.768893
19,4,87,91,0.811962,0.753442
19,5,87,92,0.806507,0.746616
19,6,87,93,0.812145,0.741985
19,7,87,94,0.815217,0.736122
19,8,87,95,0.812608,0.750831
19,9,87,96,0.814074,0.752244
19,1,88,89,0.830364,0.790272
19,2,88,90,0.818091,0.774235
19,3,88,91,0.811265,0.762259
19,4,88,92,0.803064,0.757662
19,5,88,93,0.808663,0.739119
19,6,88,94,0.813337,0.743878
19,7,88,95,0.811680,0.749744
19,8,88,96,0.812004,0.751605
19,9,88,97,0.812407,0.755715
19,1,89,90,0.834721,0.784268
19,2,89,91,0.822943,0.773546
19,3,89,92,0.809358,0.767604
19,4,89,93,0.813184,0.752043
19,5,89,94,0.814520,0.743902
19,6,89,95,0.814548,0.748408
19,7,89,96,0.811569,0.744459
19,8,89,97,0.812577,0.748981
19,9,89,98,0.820005,0.757529
19,1,90,91,0.840645,0.790335
19,2,90,92,0.819133,0.776050
19,3,90,93,0.816803,0.762590
19,4,90,94,0.812469,0.752106
19,5,90,95,0.811805,0.749936
19,6,90,96,0.808043,0.741542
19,7,90,97,0.809700,0.736775
19,8,90,98,0.817331,0.743921
19,9,90,99,0.814387,0.752929
27,1,19,20,0.889172,0.854433
27,2,19,21,0.883978,0.846493
27,3,19,22,0.889690,0.855629
27,4,19,23,0.888559,0.855693
27,5,19,24,0.889690,0.845478
27,6,19,25,0.883898,0.852473
27,7,19,26,0.890017,0.850307
27,8,19,27,0.884941,0.846221
27,9,19,28,0.883347,0.854305
27,1,20,21,0.883602,0.847173
27,2,20,22,0.889219,0.858787
27,3,20,23,0.889690,0.859672
27,4,20,24,0.890068,0.851852
27,5,20,25,0.884273,0.846628
27,6,20,26,0.889594,0.846120
27,7,20,27,0.884892,0.852604
27,8,20,28,0.884892,0.852539
27,9,20,29,0.891617,0.842013
27,1,21,22,0.889881,0.847548
27,2,21,23,0.888370,0.843543
27,3,21,24,0.888417,0.839859
27,4,21,25,0.883800,0.828221
27,5,21,26,0.890347,0.847137
27,6,21,27,0.886065,0.848739
27,7,21,28,0.886017,0.841340
27,8,21,29,0.893130,0.835742
27,9,21,30,0.889171,0.843819
27,1,22,23,0.891628,0.857585
27,2,22,24,0.888842,0.853045
27,3,22,25,0.884599,0.838087
27,4,22,26,0.889077,0.850549
27,5,22,27,0.885218,0.841597
27,6,22,28,0.885169,0.842336
27,7,22,29,0.891903,0.841575
27,8,22,30,0.890301,0.843996
27,9,22,31,0.892373,0.851738
27,1,23,24,0.889928,0.860496
27,2,23,25,0.883425,0.846256
27,3,23,26,0.889124,0.852243
27,4,23,27,0.886017,0.848151
27,5,23,28,0.885969,0.862023
27,6,23,29,0.892282,0.846491
27,7,23,30,0.891479,0.855443
27,8,23,31,0.893130,0.849363
27,9,23,32,0.887288,0.855943
27,1,24,25,0.883001,0.852343
27,2,24,26,0.890771,0.855066
27,3,24,27,0.886864,0.849339
27,4,24,28,0.886393,0.855816
27,5,24,29,0.891903,0.856639
27,6,24,30,0.891102,0.851738
27,7,24,31,0.892327,0.853809
27,8,24,32,0.887288,0.859610
27,9,24,33,0.884371,0.852850
27,1,25,26,0.891766,0.843352
27,2,25,27,0.888370,0.839262
27,3,25,28,0.886344,0.844866
27,4,25,29,0.893084,0.849780
27,5,25,30,0.890678,0.848151
27,6,25,31,0.892751,0.842105
27,7,25,32,0.888512,0.851083
27,8,25,33,0.885969,0.845984
27,9,25,34,0.893175,0.848592
27,1,26,27,0.890399,0.856639
27,2,26,28,0.887664,0.850044
27,3,26,29,0.893220,0.853316
27,4,26,30,0.893599,0.857394
27,5,26,31,0.894023,0.864399
27,6,26,32,0.888559,0.856261
27,7,26,33,0.886017,0.849538
27,8,26,34,0.892797,0.850504
27,9,26,35,0.887384,0.849736
27,1,27,28,0.888605,0.842707
27,2,27,29,0.892327,0.846795
27,3,27,30,0.892373,0.847606
27,4,27,31,0.893599,0.841575
27,5,27,32,0.889360,0.848899
27,6,27,33,0.886816,0.857713
27,7,27,34,0.894023,0.847234
27,8,27,35,0.889360,0.845646
27,9,27,36,0.886441,0.847069
27,1,28,29,0.893328,0.854056
27,2,28,30,0.891903,0.845108
27,3,28,31,0.892751,0.861062
27,4,28,32,0.889690,0.854553
27,5,28,33,0.887193,0.851901
27,6,28,34,0.894023,0.852048
27,7,28,35,0.889360,0.857839
27,8,28,36,0.886816,0.855182
27,9,28,37,0.892327,0.849846
27,1,29,30,0.892615,0.851624
27,2,29,31,0.893599,0.848007
27,3,29,32,0.888936,0.850484
27,4,29,33,0.886393,0.851101
27,5,29,34,0.893599,0.854505
27,6,29,35,0.889737,0.841575
27,7,29,36,0.886393,0.848658
27,8,29,37,0.892282,0.849868
27,9,29,38,0.887664,0.848725
27,1,30,31,0.895117,0.857772
27,2,30,32,0.890115,0.854561
27,3,30,33,0.887993,0.837341
27,4,30,34,0.894402,0.859409
27,5,30,35,0.889737,0.851298
27,6,30,36,0.887617,0.851917
27,7,30,37,0.893084,0.848246
27,8,30,38,0.888842,0.852799
27,9,30,39,0.895250,0.850066
27,1,31,32,0.889456,0.859099
27,2,31,33,0.887049,0.852358
27,3,31,34,0.893888,0.854945
27,4,31,35,0.889219,0.853369
27,5,31,36,0.888275,0.854810
27,6,31,37,0.892569,0.853562
27,7,31,38,0.888747,0.868059
27,8,31,39,0.895966,0.848883
27,9,31,40,0.886344,0.852358
27,1,32,33,0.886672,0.849140
27,2,32,34,0.893933,0.857458
27,3,32,35,0.889690,0.855060
27,4,32,36,0.887946,0.854047
27,5,32,37,0.892236,0.861000
27,6,32,38,0.888795,0.853292
27,7,32,39,0.895586,0.853809
27,8,32,40,0.887145,0.848325
27,9,32,41,0.893554,0.850110
